,Model71,Model77,Model89,Model104,Model116
170425,0.6617717146873474,0.995196521282196,0.9638911485671997,1.0,0.7735689282417297
170539,0.777568519115448,0.9869090914726257,0.818632960319519,1.0,0.9947142004966736
170632,1.5823912072701098e-14,7.536151065169749e-13,3.913277701883544e-09,0.9451077580451965,0.9618221521377563
170685,0.005552377551794052,0.029800189658999443,0.005953521002084017,0.34304991364479065,1.0046205716207623e-06
170697,9.276594141738315e-07,2.402955487923464e-07,0.00044886424439027905,1.6162134131025852e-10,2.6371144485892728e-05
170706,1.528080369487747e-13,2.149622702063425e-09,5.868553216714645e-07,4.635493314708583e-05,5.76595091672516e-08
170710,0.7030187249183655,0.35168570280075073,0.8682377934455872,1.0,0.26156291365623474
170715,0.051090870052576065,0.0019753642845898867,0.03010557033121586,0.00025849934900179505,0.999543309211731
170738,0.03455354645848274,0.03187898173928261,0.002327268710359931,0.054084379225969315,0.006087611895054579
170744,0.10811679065227509,0.04532812163233757,0.01999557577073574,0.7539798617362976,0.17548343539237976
170772,0.9911338686943054,1.0,0.9898056983947754,0.8793857097625732,0.9994619488716125
170828,0.08994659781455994,0.4747733175754547,0.6700008511543274,0.2391493022441864,0.12389302998781204
170933,0.09955374896526337,9.719951776787639e-07,4.0178204513408033e-11,0.4535341262817383,0.009231507778167725
170940,1.1014598955139121e-10,3.8790470835436963e-10,0.11711136251688004,0.030252138152718544,0.07366928458213806
171118,0.01897316612303257,0.9108187556266785,0.6841249465942383,0.2729693651199341,5.489745944942115e-06
171123,0.9790552258491516,0.9959205389022827,0.9730148315429688,0.9998724460601807,0.6671572923660278
171256,2.7909287294430873e-12,2.321377682093506e-12,0.011580287478864193,0.17820137739181519,0.004942731931805611
171273,1.29012016714114e-06,0.04837733507156372,0.3521188199520111,0.41660037636756897,0.40250346064567566
171277,1.29012016714114e-06,0.04837733507156372,0.3521188199520111,0.41660037636756897,0.40250346064567566
171296,0.6617717146873474,0.022538943216204643,0.04691579192876816,0.4552776515483856,0.26613712310791016
171301,1.075424975738315e-07,9.219807695082238e-10,0.15778127312660217,0.3527231216430664,0.03676407411694527
171309,1.29012016714114e-06,0.04837733507156372,0.3521188199520111,0.41660037636756897,0.40250346064567566
171445,2.802596928649634e-45,1.5134023414708024e-43,0.0002745515084825456,4.598020246233936e-25,3.11301714211023e-17
171447,0.00378974131308496,8.430117715008123e-12,0.004724621307104826,0.0017193893436342478,0.02949853427708149
171456,0.48401087522506714,3.6304668160624942e-09,6.985171447336513e-13,0.18086931109428406,0.0008820376242510974
171463,0.9999035596847534,1.0,0.9986041188240051,0.9999964237213135,0.9870492815971375
171465,1.748732553891446e-15,7.379605813184753e-05,4.976031142689408e-09,0.0020983945578336716,3.970735296121575e-09
171471,1.0,1.0,1.0,1.0,0.9999982118606567
171477,4.539750732389426e-20,1.8327026007902703e-10,5.854537513936271e-20,0.9997612833976746,1.2763682377681107e-07
171478,0.9999995231628418,6.938255579878178e-14,1.9865784395278752e-07,0.9988892674446106,5.909946139581734e-06
171581,0.299122154712677,0.004104606341570616,0.5093960165977478,0.0015388547908514738,0.019423725083470345
171582,0.9965887069702148,0.9999922513961792,0.777588963508606,1.0,0.8711041808128357
171610,0.999990701675415,0.9999473094940186,0.9638911485671997,0.9583031535148621,0.9713010787963867
171618,7.977105269674212e-07,0.9299169778823853,0.6658634543418884,0.941222071647644,0.8632999658584595
171722,0.9994171857833862,0.8069330453872681,0.9526552557945251,1.0,0.8939957618713379
171766,7.866648957133293e-06,0.0001440388587070629,1.0017571185017005e-05,0.13172781467437744,0.0032379727344959974
171788,1.9369079257147703e-11,1.6619108578197483e-07,0.19411751627922058,0.24212074279785156,0.03574986383318901
171790,2.706420192963515e-18,1.3169596266109345e-15,6.941757065004328e-12,0.0003236224583815783,1.9354977882314437e-18
171942,0.0001125705530284904,3.3272445421062e-07,0.02290206030011177,0.0006671329028904438,0.0006125598447397351
171948,5.486311817175238e-13,4.8550969695320204e-14,9.571946898850046e-19,6.606741183297785e-18,4.027993227850857e-08
171960,0.09362684190273285,0.17887566983699799,0.5739797949790955,0.09066519141197205,1.4277208720159251e-05
172103,1.0,1.0,0.9999938011169434,1.0,0.9994970560073853
172290,5.696129123933247e-10,0.0003643353993538767,5.938443625730372e-10,0.27930977940559387,0.2890002429485321
172389,8.67046182975173e-05,0.5176342129707336,0.41914182901382446,0.18739455938339233,0.003176072845235467
172420,7.301848821855925e-32,8.986255255482128e-18,0.2965773642063141,0.00019317872647661716,4.9017737591740746e-20
172494,1.284558379666123e-07,0.04044647887349129,0.029788056388497353,0.7219288349151611,8.215914704123861e-08
172615,0.00952309649437666,0.1609782576560974,0.43783167004585266,0.2991481125354767,0.6038151383399963
172618,0.00029091149917803705,0.039524953812360764,0.007004966028034687,0.5556228160858154,2.8214913072588388e-06
172630,6.34770924360456e-17,1.3070627045974614e-11,0.0003469433868303895,0.2019643932580948,4.114366919208953e-17
172655,2.4170294671971293e-12,0.00013392986147664487,2.11753148349203e-09,0.013256349600851536,6.484786232302531e-12
172666,0.9999920129776001,0.8922901749610901,0.5658300518989563,0.3960689604282379,0.8655780553817749
172677,1.837499574719459e-08,0.016821634024381638,0.07455717772245407,0.012613002210855484,3.3895417583806875e-09
172683,1.5384492853542456e-22,2.0952879036792896e-26,2.223803474027041e-19,3.0706653248749716e-41,1.33290481008476e-16
172703,0.7095946073532104,0.21563470363616943,0.6313130259513855,0.9999997615814209,0.3195498287677765
172711,0.9996102452278137,0.9999997615814209,0.9978978633880615,1.0,0.5603832602500916
172723,0.34661242365837097,0.022061435505747795,0.006591176614165306,0.3500029742717743,0.1562384068965912
172756,0.9999368190765381,1.0,1.0,1.0,0.9859352111816406
172769,0.2626642882823944,0.035324737429618835,0.5650465488433838,0.0549296960234642,0.9999973773956299
172774,1.2841346874736814e-09,9.931964105314162e-13,0.10550528764724731,3.946639481000602e-06,1.6958533466393533e-09
172822,0.0003020533767994493,1.1660715060202165e-08,8.957372621409831e-10,0.055682290345430374,0.002748928964138031
172834,0.044670671224594116,3.935027780244127e-05,1.0294058938598027e-06,0.00305117666721344,0.0018423524452373385
172848,0.8620750904083252,0.961341142654419,0.26593413949012756,0.6070918440818787,0.8757885098457336
172849,4.635528941541175e-19,1.5299238342155505e-35,1.5500979523271019e-19,6.881044614178026e-18,3.429898726148295e-11
172886,4.137218068134274e-10,0.00011580686259549111,0.021679652854800224,0.1648937314748764,7.259117758935327e-14
172974,0.004289926495403051,0.0018750072922557592,0.7019732594490051,0.25955891609191895,0.33866626024246216
172979,1.0,1.0,1.0,1.0,1.0
172983,6.393471085885949e-09,0.0016529621789231896,0.46411117911338806,0.48181024193763733,7.045440497677191e-07
172986,0.9990411400794983,0.8706787824630737,0.5643548369407654,0.9909499287605286,0.9803430438041687
172987,0.0010101761436089873,0.10085946321487427,0.0038010021671652794,0.07887819409370422,0.0004495787143241614
172989,0.1322443187236786,0.3100883960723877,2.993331327161286e-05,0.0634995698928833,2.0266257706680335e-05
172997,0.0006986804073676467,0.19243818521499634,0.4155005216598511,0.40816059708595276,0.003705564420670271
173002,0.8407793641090393,0.8451824188232422,0.477254718542099,0.5478844046592712,0.5290647149085999
173030,0.9996597766876221,0.7481626868247986,0.8408265113830566,0.3546595275402069,3.052481588383671e-06
173032,5.883432407927103e-08,1.5882947179690632e-09,0.44310662150382996,0.4314913749694824,0.00048552779480814934
173034,0.9999886751174927,1.0,0.8950005173683167,0.9999998807907104,0.9996739625930786
173158,0.9706352949142456,0.8693686127662659,0.6051708459854126,0.9987276196479797,0.9974669218063354
173199,0.9999479055404663,0.9935126900672913,0.9941660165786743,0.6107340455055237,0.8931376934051514
173207,0.6617717146873474,0.2748703360557556,0.29587769508361816,0.9677321314811707,0.949536144733429
173231,0.01762901432812214,0.3276959955692291,0.5096439719200134,0.0007657678797841072,5.9306325965735596e-06
173237,1.785489445182975e-08,0.2861427962779999,0.1684264987707138,0.999992847442627,0.9931615591049194
173239,0.03672409802675247,0.03154711425304413,1.0,0.0018378366949036717,0.024124527350068092
173250,1.1586975466498117e-38,1.0,4.999304442643293e-11,0.9999959468841553,0.9940927624702454
173328,0.00024472418590448797,3.6019325300173932e-09,0.23729494214057922,0.04833072051405907,3.2776759439911984e-07
173335,2.691395638976246e-05,0.004586020018905401,0.33804774284362793,6.644269433309091e-06,0.0036476124078035355
173344,0.9457041025161743,0.6865671277046204,2.642480012582382e-07,0.39534395933151245,0.5504502058029175
173349,1.9982565678099834e-13,7.690430514628588e-10,0.04438496753573418,3.556347110134084e-07,3.5664448282644867e-13
173366,2.030744283842978e-08,9.842345207289327e-06,0.2712708115577698,6.372611665028671e-07,1.248785862213817e-15
173447,8.318375677163203e-08,0.007536965422332287,0.004768046550452709,0.2934015095233917,0.5290647149085999
173466,0.008701976388692856,6.939823379070731e-06,0.00028714578365907073,0.4162655472755432,3.0673350011056755e-06
173504,3.346618768773624e-07,0.00516012217849493,0.32094860076904297,0.0029256746638566256,0.009877374395728111
173509,6.980033235364186e-16,2.781285098063524e-11,2.022656131125955e-13,1.1842461390187964e-05,8.117856964418024e-08
173510,0.5560994744300842,0.4719582200050354,0.5474798083305359,0.43511441349983215,0.36236539483070374
173516,6.3754285291523546e-15,8.513691085454411e-08,2.972465438233485e-07,0.08832548558712006,7.206166628748178e-05
173518,5.868637344974559e-07,0.0007037115865387022,0.011224083602428436,0.469188392162323,7.45573345284356e-08
173519,1.3126902898008552e-09,0.020989056676626205,1.706592058781098e-07,0.07040814310312271,0.004689441528171301
173605,0.6292413473129272,0.9999998807907104,0.986919105052948,0.9995219707489014,0.5290647149085999
173717,4.0336209355159924e-23,1.946964860383496e-14,9.387859378762187e-09,8.936269296100363e-06,8.427084030593335e-11
173725,0.9223213791847229,0.7409511208534241,0.8585104942321777,0.2512868046760559,0.20044593513011932
173728,9.689912067178952e-12,2.128000460288604e-06,0.0017234653932973742,0.0001482373772887513,9.655808753450401e-06
173736,3.0188882647053106e-06,1.2913319551444147e-05,0.043528955429792404,0.1484079509973526,2.9724597538915987e-07
173741,0.01245374046266079,0.0004614672507159412,0.40819913148880005,0.013040040619671345,0.0011528158793225884
173746,0.0010101761436089873,0.10085946321487427,0.0038010021671652794,0.07887819409370422,0.0004495787143241614
173773,1.594815867705262e-16,0.002281548921018839,1.4217897970070226e-09,0.00014119522529654205,0.005686742719262838
173835,7.264094659120701e-09,0.010389392264187336,0.9695085883140564,0.4288325309753418,0.0007478420156985521
173840,0.9945040941238403,0.9885185360908508,0.8810170292854309,1.0,0.9967800974845886
173842,0.04204870015382767,0.2099144011735916,0.6756331920623779,0.2617262601852417,0.635910153388977
173844,6.817766295096062e-13,4.558389719022671e-07,0.03786880522966385,0.030293460935354233,1.5633081318355835e-07
173859,6.453649904248921e-17,3.409772908469222e-09,0.0007298196433112025,0.0025719269178807735,0.031886473298072815
173868,0.9997724890708923,0.8834213018417358,1.7764247017826307e-10,1.0321822054787223e-19,3.404314882870087e-16
173960,0.04092659056186676,0.009497547522187233,0.0002492909843567759,0.06978170573711395,0.0008286707452498376
173970,2.5880799476988344e-15,2.1644228920382439e-19,4.4916213116770593e-35,7.672967669837082e-32,4.5366866098312853e-20
174004,5.868637344974559e-07,0.0007037115865387022,0.011224083602428436,0.469188392162323,7.45573345284356e-08
174085,0.996116042137146,0.9404216408729553,0.9638911485671997,0.9978132247924805,0.28238141536712646
174159,0.2505826950073242,2.4794510977699247e-07,0.0001575583592057228,0.14263315498828888,0.013969037681818008
174180,1.4583611011517728e-12,5.100349748477972e-18,9.42623312738533e-10,0.0052268607541918755,0.0001391036930726841
174189,0.9864956140518188,0.9995241165161133,0.4457835853099823,0.998829185962677,0.9051330089569092
174235,8.073179347256598e-10,6.574977305717766e-06,0.46958407759666443,0.29121947288513184,0.09337256103754044
174273,2.1981486075794976e-10,3.266076419095043e-06,0.6014276146888733,0.1557072550058365,0.1414950042963028
174280,0.7354718446731567,0.13449779152870178,0.36334913969039917,0.3663555383682251,0.0001730292715365067
174379,0.00025370559887960553,0.000499169749673456,0.10135193914175034,0.012448195368051529,0.007759603671729565
174384,1.436922525410722e-10,4.8396159968433494e-08,0.16926994919776917,0.0012399146798998117,4.855611450693686e-07
174394,0.9978466033935547,1.0,0.8287491202354431,0.7309818863868713,0.9618886709213257
174395,1.0456213203724474e-05,9.309217999486107e-18,0.014417332597076893,0.00038033712189644575,1.4067748355106602e-10
174408,4.202097281247319e-10,2.0564303796399316e-27,1.3379127139501179e-08,3.07124878418108e-06,3.897259801682365e-18
174419,3.6279059223196086e-20,8.847996899768226e-15,0.21841946244239807,0.0021775951609015465,0.009884814731776714
174424,0.9793897271156311,1.0,0.7301361560821533,1.0,0.994848370552063
174428,1.0,0.9999967813491821,0.9638911485671997,1.0,0.984798014163971
174431,0.3559417426586151,0.045952439308166504,0.37983179092407227,0.3545660972595215,0.11102618277072906
174439,0.057464566081762314,6.032062628946733e-06,0.9638911485671997,7.463496480599789e-17,0.01681997813284397
174441,6.174553923710135e-11,8.556633623868493e-09,7.824894204810917e-11,0.08685202151536942,8.721819710899581e-09
174474,5.129298136404004e-13,1.5744360025785054e-12,8.516204630382163e-09,0.1940075010061264,7.048592802092954e-14
174495,0.9914905428886414,0.9985591769218445,0.6213167905807495,0.3999255895614624,1.1468858751584321e-08
174498,2.6374688023855786e-12,1.3309922053394985e-08,0.0004264315648470074,0.06236971914768219,1.1214775952339551e-07
174581,0.9947227239608765,0.8169229626655579,0.7483998537063599,0.44432809948921204,0.8474381566047668
174839,0.016719307750463486,3.264900669819326e-07,0.038641054183244705,0.00020071920880582184,8.261188567536444e-15
174904,0.9755022525787354,0.9993587136268616,0.8892167806625366,0.7735539674758911,0.9986873269081116
175025,9.710615245239751e-08,0.0009512052056379616,0.08315332978963852,0.3026389479637146,0.00027359224623069167
175055,0.4236741364002228,6.532054896979389e-09,0.977241039276123,0.5589231848716736,0.3485335409641266
175102,0.0006986804073676467,0.19243818521499634,0.4155005216598511,0.40816059708595276,0.003705564420670271
175107,0.6914125680923462,0.08297174423933029,0.12083201110363007,0.3155616819858551,0.03157912194728851
175116,0.22134141623973846,0.7865391373634338,0.44166913628578186,0.45628443360328674,0.09350042790174484
175133,2.5172011802759378e-18,7.086097321007401e-05,2.2488145723172887e-20,3.442807291424016e-13,5.414224434454121e-15
175150,2.2778891767551396e-16,0.00023216028057504445,4.927694590151077e-06,0.03037826530635357,3.355257627291053e-09
175218,0.6448723673820496,2.963771728037301e-10,0.7969630360603333,0.9313654899597168,0.5290647149085999
175271,0.08004089444875717,0.04915556684136391,0.0008729952969588339,0.30625131726264954,0.06726887822151184
175288,2.730264156980411e-07,0.9932296276092529,6.979307467094732e-18,0.999789297580719,0.9976063966751099
175290,0.9999996423721313,0.9999998807907104,0.8765164613723755,1.0,1.0
175293,0.9999853372573853,0.9995513558387756,0.9638911485671997,0.9494348168373108,0.9821746349334717
175298,0.9773913621902466,0.9061527252197266,0.20929266512393951,0.9823065400123596,0.7816404700279236
